,sentence,task,label,encoded,output,target
4140,"I think that more casual ML/RL researchers will find these results controversial and surprising while more experienced researchers will see curiosity-driven learning to be explainable primarily by the intuition of the “The fact that the curiosity reward is often sufficient” paragraph of page 6, demanding more complex environments before accepting that this form of curiosity is particularly useful.",fine,arg-structuring_summary,8.0,9,8
4141,The ostensible goal of learning more about observation representations is mostly preliminary — and this direction holds promise of for a stronger set of findings.,fine,none,9.0,9,9
4142,Dealing with highly stochastic environments seems a potential fatal flaw of the assumptions of this method.,fine,none,9.0,9,9
4143,"However, as I said previously, this is probably a discussion worth having given the popularity and visibility of game-based testbeds — so, coupled with the overall quality of the paper, I lean toward a weak accept.",fine,none,9.0,9,9
4144,This paper makes concerted efforts to examine the existing beliefs about the significance of various statistical characteristics of hidden layer activations (or representations) in a DNN.,fine,arg-structuring_summary,8.0,8,8
4145,"In the past, many works have argued for encouraging the certain statistical behavior of these representations (e.g., sparsity, low correlation etc) in order to have better classification accuracy.",fine,arg-structuring_summary,8.0,8,8
4146,"However, this paper tries to argue that such efforts are not very useful as these statistical characteristics don't provide any systematic explanation for the performance of DNNs across different settings.",fine,arg-structuring_summary,8.0,8,8
4147,"First, the paper argues that given a DNN, it's possible to construct either an identical output network or a comparable network that can have very different behavior for some of the statistical characteristics.",fine,arg-structuring_summary,8.0,8,8
4148,This casts doubt on the usefulness of these characteristics in explaining the performance of the network.,fine,arg-structuring_summary,8.0,8,8
4149,"The paper conducts experiments with different regularizers associated with some of the standard statistical characteristics using the MNIST, CIFAR-10, and CIFAR-100 datasets.",fine,arg-structuring_summary,8.0,8,8
4150,The paper claims that for each dataset the best performing network cannot be attributed to any single regularizer.,fine,arg-structuring_summary,8.0,8,8
4151,"For the same set of regularizers and the MNIST dataset, the paper then explores the mutual information between the inputs and the hidden layer activations.",fine,arg-structuring_summary,8.0,8,8
4152,The paper observes that the best performing regularizer is the one which minimizes this mutual information.,fine,arg-structuring_summary,8.0,8,8
4153,"Therefore, it is plausible that the mutual information regularization can consistently explain the performance of an NN.",fine,arg-structuring_summary,8.0,8,8
4154,The paper addresses an interesting problem and makes some good contributions.,fine,none,9.0,9,9
4155,"However, the reviewer feels that the brief treatment of mutual information regularizer leaves something to be desired.",fine,none,9.0,9,9
4156,"Did the authors also examine the relationship between mutual information and generalization error for CIFAR data sets? Does it not make sense to examine this for all (most of) the setups considered in Table 4, 8, and 9.",fine,arg-request_explanation,3.0,3,3
4157,"In these tables, how do the authors decide which hidden layer representations should be explored for their statistical characteristics?",fine,arg-request_clarification,0.0,3,0
4158,"The reviewer feels that for CIFAR-10 and 100, some regularizers do consistently give best or close to best networks. Could the authors comment on this?",fine,arg-request_clarification,0.0,2,0
4159,The paper proposes using the Frank-Wolfe algorithm for fast adversarial attacks.,fine,none,9.0,8,9
4160,They prove upper bounds on the Frank-Wolfe gap and show experimentally that they can attack successfully much faster than other algorithms.,fine,none,9.0,9,9
4161,"In general I find the paper novel (to the best of my somewhat limited knowledge), interesting and well written.",fine,none,9.0,9,9
4162,However I find the white-box experiments lacking as almost every method has 100% success rate.,fine,none,9.0,9,9
4163,Fixing this would significantly improve the paper.,fine,none,9.0,9,9
4164,Main remarks:,fine,arg-structuring_heading,6.0,6,6
4165,- Need more motivation for faster white-box attack.,fine,none,9.0,9,9
4166,"One good motivation for example is adversarial training, e.g. Kurakin et al 2017 ‘ADVERSARIAL MACHINE LEARNING AT SCALE’ that would benefit greatly from faster attacks",fine,none,9.0,9,9
4167,"- White-box attack experiments don’t really prove the strength of the method, even with imagenet experiments, as almost all attacks get 100% success rate making it hard to compare.",fine,none,9.0,9,9
4168,"Need to compare in more challenging settings where the success rate is meaningful, e.g. smaller epsilon or a more robust NN using some defence.",fine,arg-request_experiment,2.0,2,2
4169,Also stating the 100% success rate in the abstract is a bit misleading for the this reason.,fine,none,9.0,9,9
4170,"-Something is a bit weird with the FGM results. While it is a weaker attack, a 0%/100% disparity between it and every other",fine,none,9.0,9,9
4171,attack seems odd.,fine,none,9.0,9,9
4172,-The average distortion metric (that’s unfavourable to your method anyway) doesn’t really mean anything as the constraint optimization has no incentive to find a value smaller than the constraint.,fine,none,9.0,9,9
4173,"- Regarding lambda>1, you write that “we argue this modification makes our algorithm more general, and gives rise to better attack results”.",fine,none,9.0,9,9
4174,I did not see any theoretical or empirical support for this in the paper.,fine,none,9.0,9,9
4175,"Also, it seems quite strange to me that making the FW overshot and then projecting back would be beneficial.",fine,none,9.0,9,9
4176,Some intuitive explanation on why this should help and/or empirical comparison would be a great addition.,fine,arg-request_explanation,3.0,2,3
4177,"- The authors claim that this is the first zeroth-order non-convex FW convergence rate, I am not familiar enough with the field to evaluate this claim and its significance.",fine,none,9.0,9,9
4178,"- Alg. 1 for T>1 is very similar to I-FGM, but also ‘pulls’ x_t towards x_orig.",fine,none,9.0,9,9
4179,It would be very useful to write the update more explicitly and compare and contrast this 2 very similar updates.,fine,arg-request_experiment,2.0,2,2
4180,This gives nice insight into why this should intuitively work better.,fine,none,9.0,9,9
4181,"- I am not sure what the authors mean by “the Frank-Wolfe gap is affine invariant”. If we scale the input space by a, the gap should be scaled by a^2 - how/why is it invariant?",fine,arg-request_explanation,3.0,3,3
4182,- I am not sure what you mean in 5.4 “we omit all grid search/ binary search steps,fine,arg-request_clarification,0.0,9,0
4183,…”,fine,none,9.0,9,9
4184,Minor remarks:,fine,arg-structuring_heading,6.0,6,6
4185,- In remark 4.8 in the end option I and II are inverted by mistake,fine,arg-request_edit,1.0,9,1
4186,"- In 5.1, imagenet results are normally top-5 error rate not top-1 acc, would be better to report that more familiar number.",fine,arg-request_edit,1.0,1,1
4187,"- In the proof you wrongfully use the term telescope sum twice, there is nothing telescopic about the sum it is just bound by the max value times the length.",fine,none,9.0,9,9
4188,"In the manuscript entitled ""Neural Causal Discovery with Learnable Input Noise"" the authors describe a method for automated causal inference under the scenario of a stream of temporally structured random variables (with no missingness and a look-back window of given size).",fine,arg-structuring_summary,8.0,8,8
4189,"The proposed approach combines a novel measure of the importance of fidelty in each variable to predictive accuracy of the future system state (""learnable noise risk"") with a flexible functional approximation (neural network).",fine,arg-structuring_summary,8.0,8,8
4190,"Although the setting (informative temporal data) is relatively restricted with respect to the general problem of causal inference, this is not unreasonable given the proposed direction of application to automated reasoning in machine learning.",fine,arg-structuring_summary,8.0,9,8
4191,The simulation and real data experiments are interesting and seem well applied.,fine,none,9.0,9,9
4192,"A concern I have is that the manuscript as it stands is positioned somewhere between two distinct fields (sparse learning/feature selection, and causal inference for counterfactual estimation/decision making), but doesn't entirely illustrate its relationship to either.",fine,none,9.0,9,9
