,sentence,task,label,encoded,output,target
4355,number and quality of the comparisons make it a worthwhile,asp,none,8.0,8,8
4356,contribution and the resulting embeddings are worth further exploration,asp,none,8.0,8,8
4357,and could be very useful for future research.,asp,none,8.0,8,8
4358,The paper studies few-host learning in a transductive setting: using meta learning to learn to propagate labels from training samples to test samples.,asp,none,8.0,8,8
4359,"There is nothing strikingly novel in this work, using unlabeled test samples in a transductive way seem to help slightly.",asp,asp_originality,4.0,4,4
4360,"However, the paper does cover a setup that I am not aware that was studied before.",asp,asp_motivation-impact,3.0,3,3
4361,"The paper is written clearly, and the experiments seem solid.",asp,asp_clarity,1.0,1,1
4362,Comments:,asp,none,8.0,8,8
4363,-- What can be said about how computationally demanding the procedure is? running label propagation within meta learning might be too costly.,asp,asp_soundness-correctness,6.0,6,6
4364,-- It is not clear how the  per-example scalar sigma-i is learned. (for Eq 2),asp,asp_clarity,1.0,1,1
4365,-- solving Eq 3 by matrix inversion does not scale. Would be best to also show results using iterative optimization,asp,asp_soundness-correctness,6.0,7,6
4366,- Summary,asp,none,8.0,8,8
4367,"This paper proposes a neural architecture search method based on a direct sparse optimization, where the proposed method provides a novel model pruning view to the neural architecture search problem.",asp,none,8.0,8,8
4368,"Specifically, the proposed method introduces scaling factors to connections between operations, and impose sparse regularizations to prune useless connections in the network.",asp,none,8.0,8,8
4369,The proposed method is evaluated on CIFAR-10 and ImageNet dataset.,asp,none,8.0,8,8
4370,- Pros,asp,none,8.0,8,8
4371,- The proposed method shows competitive or better performance than existing neural architecture search methods.,asp,asp_substance,7.0,7,7
4372,- The experiments are conducted thoroughly in the CIFAR-10 and ImageNet.,asp,asp_substance,7.0,7,7
4373,The selection of the datasets is appropriate.,asp,asp_substance,7.0,7,7
4374,"Also, the selection of the methods to be compared is appropriate.",asp,asp_substance,7.0,7,7
4375,- The effect of each proposed technique is appropriately evaluated.,asp,asp_substance,7.0,7,7
4376,- Cons,asp,none,8.0,8,8
4377,"- The search space of the proposed method, such as the number of operations in the convolution block, is limited.",asp,asp_soundness-correctness,6.0,7,6
4378,- The proposed method does not outperform the existing state-of-the-art methods in terms of classification accuracy.,asp,asp_substance,7.0,7,7
4379,"- The technical contribution of the proposed method is not high, because the architecture space of neural network is similar to the prior works.",asp,asp_originality,4.0,4,4
4380,"Overall, if we focus on the balance between the classification accuracy and computational efficiency, the proposed method is promising.",asp,asp_soundness-correctness,6.0,7,6
4381,The paper investigates the Frank-Wolfe (FW) algorithm for constructing adversarial examples both in a white-box and black-box setting.,asp,none,8.0,8,8
4382,The authors provide both a theoretical analysis (convergence to a stationary point) and experiments for an InceptionV3 network on ImageNet.,asp,none,8.0,8,8
4383,"The main claim is that the proposed algorithm can construct adversarial examples faster than various baselines (PGD, I-FGSM, CW, etc.), and from fewer queries in a black-box setting.",asp,none,8.0,8,8
4384,"The FW algorithm is a classical method in optimization, but (to the best of my knowledge) has not yet been evaluated yet for constructing adversarial examples.",asp,none,8.0,8,8
4385,Hence it is a natural question to understand whether FW performs significantly better than current algorithms in this context.,asp,none,8.0,8,8
4386,"Indeed, the authors find that FW is 6x - 20x faster for constructing white-box adversarial examples than a range of relevant baseline, which is a significant speed-up.",asp,none,8.0,8,8
4387,"However, there are several points about the experiments that are unclear to me:",asp,none,8.0,8,8
4388,- It is well known that the running times of optimization algorithms are highly dependent on various hyperparameters such as the step size.,asp,none,8.0,8,8
4389,But the authors do not seem to describe how they chose the hyperparameters for the baselines algorithms.,asp,asp_clarity,1.0,1,1
4390,Hence it is unclear how large the running time improvement is compared to a well-tuned baseline.,asp,asp_clarity,1.0,1,1
4391,- Other algorithms in the comparison achieve a better distortion (smaller perturbation).,asp,none,8.0,8,8
4392,"Since finding an adversarial with smaller perturbation is a harder problem, it is unclear how the algorithms compare for finding adversarial examples with similar distortion.",asp,asp_clarity,1.0,1,1
4393,"Instead of reporting a single time-vs-distortion data point, the authors could show the full trade-off curve.",asp,asp_substance,7.0,7,7
4394,"- The authors only provide running times, not the number of iterations.",asp,asp_substance,7.0,1,7
4395,"In principle all the algorithms should have a similar bottleneck in each iteration (computing a gradient for the input image), but it would be good to verify this with an iteration count vs success rate (or distortion) plot.",asp,asp_substance,7.0,7,7
4396,This would also allow the authors to compare their theoretical iteration bound with experimental data.,asp,asp_substance,7.0,7,7
4397,"In addition to these three main points, the authors could strengthen their results by providing experiments on another dataset (e.g., CIFAR-10) or model architecture (e.g., a ResNet), and by averaging over a larger number of test data points (currently 200).",asp,asp_substance,7.0,7,7
4398,"Overall, I find the paper a promising contribution. But until the authors provide a more thorough experimental evaluation, I hesitate to recommend acceptance.",asp,asp_substance,7.0,7,7
4399,Additional comments:,asp,none,8.0,8,8
4400,The introduction contains a few statements that may paint an incomplete or confusing picture of the current literature in adversarial attacks on neural networks:,asp,asp_soundness-correctness,6.0,8,6
4401,* The abstract claims that the poor time complexity of adversarial attacks limits their practical usefulness.,asp,none,8.0,8,8
4402,"However, the running time of attacks is typically measured in seconds and should not be the limiting element in real-world attacks on deep learning systems.",asp,none,8.0,8,8
4403,I am not aware of a setting where the running time of an attack is the main computational bottleneck (outside adversarial training).,asp,none,8.0,8,8
4404,"* The introduction distinguishes between ""gradient-based methods"" and ""optimization-based methods"".",asp,none,8.0,8,8
4405,"This distinction is potentially confusing to a reader since the gradient-based methods can be seen as optimization algorithms, and the optimization-based methods rely on gradients.",asp,none,8.0,8,8
4406,* The introduction claims that black-box attacks need to estimate gradients coordinate-wise.,asp,none,8.0,8,8
4407,"However, this is not the case already in some of the prior work that uses random directions for estimating gradients (e.g., the cited paper by Ilyas et al.)",asp,none,8.0,8,8
4408,I encourage the authors to clarify these points in an updated version of their paper.,asp,asp_substance,7.0,1,7
4409,This paper proposes to extend VAE-GAN from the static image generation setting to the video generation setting.,asp,none,8.0,8,8
4410,"It’s a well-written, simple paper that capitalizes on the trade-off between model realism and diversity, and the fact that VAEs and GANs (at least empirically) tend to lie on different sides of this spectrum.",asp,asp_clarity,1.0,1,1
4411,The idea to extend the use of VAE-GANs to the video prediction setting is a pretty natural one and not especially novel.,asp,asp_originality,4.0,4,4
4412,"However, the effort to implement it successfully is commendable and will, I think, serve as a good reference for future work on video prediction.",asp,asp_motivation-impact,3.0,3,3
4413,There are also several interesting design choices that I think are worth of further exposition.,asp,asp_replicability,5.0,2,5
4414,"Why, for example, did the authors only perform variational inference with the current and previous frames? Did conditioning on additional frames offer limited further improvement? Can the blurriness instead be attributable to the weak inference model?",asp,asp_substance,7.0,6,7
