,sentence,task,label,encoded,output,target
4861,"However, it is not really necessary to use Langevin dynamics to get $M$ initial samples, as we can simply using some other initialization distribution and get the $M$ initial samples from that distribution (and by this setting, our dynamics is simply the second phases in Eq (3)).",reb_fine,rebuttal_answer,1.0,1,1
4862,"All our theory can be easily generalized to this setting using almost identical argument, which can also address your concerns on this issue.",reb_fine,rebuttal_answer,1.0,1,1
4863,Q2: Regarding other minor comments,reb_fine,rebuttal_structuring,15.0,15,15
4864,A2: Thanks for your notification! We will polish our paper and rewrite the corresponding part in the next revision.,reb_fine,rebuttal_by-cr,2.0,2,2
4865,Thank you very much for the highly constructive review.,reb_fine,rebuttal_social,14.0,14,14
4866,"> I think this is a very interesting direction, but the present paper is somewhat unclear. In particular, the example in section 3.1 says that a noisy information bottleneck is introduced, but then says that the modified and unmodified models have ""training algorithms that are exactly equivalent."" I think this example needs to be clarified.",reb_fine,rebuttal_social,14.0,15,14
4867,"We realized that the naming was very confusing and consequently, we renamed \tilde\theta to \tilde\mu in the noise-injected model.",reb_fine,rebuttal_done,5.0,5,5
4868,"Now,",reb_fine,rebuttal_structuring,15.0,15,15
4869,"- the original, noise-free model p has the structure \theta -> D (no bottleneck) while",reb_fine,rebuttal_answer,1.0,1,1
4870,"- the adapted, noise-injected model p’ has the structure \mu -> \tilde\mu -> D (containing a bottleneck).",reb_fine,rebuttal_answer,1.0,1,1
4871,"Hereby, \tilde\mu is a noise-corrupted version of the new parameters \mu, and we obtain a limit on the mutual information between \mu and D. We simplified Figure 2 and 8 to make this more clear.",reb_fine,rebuttal_done,5.0,5,5
4872,"To better characterize Gaussian mean field inference on the original model, we aim to find an inference procedure on p’ so that both algorithms result in exactly the same outcome, e. g. the same calculations are executed when running the corresponding program.",reb_fine,rebuttal_answer,1.0,1,1
4873,"We show that there is such an inference procedure on the noisy model, and it has the character of MAP.",reb_fine,rebuttal_answer,1.0,1,1
4874,Note that only if generative and inference model are adapted simultaneously we end up with equivalence.,reb_fine,rebuttal_answer,1.0,1,1
4875,"Hereby, \mu (the mean of the Gaussian q) and \theta (the original parameter in p) correspond to \mu (the MAP point-mass of q’) and \tilde\mu (the noise-injected version of \mu in p’).",reb_fine,rebuttal_answer,1.0,1,1
4876,> Many of the parameters here are also unclear and not properly defined/introduced.,reb_fine,rebuttal_structuring,15.0,15,15
4877,What is the relationship between \theta and \tilde\theta exactly?,reb_fine,rebuttal_structuring,15.0,15,15
4878,"In this example, \theta and \tilde\theta never appear in the same model (they are part of p and p’, respectively).",reb_fine,rebuttal_answer,1.0,1,1
4879,We realized that this is confusing and have therefore renamed \tilde\theta to \tilde\mu.,reb_fine,rebuttal_done,5.0,5,5
4880,"> In this simple model, can we not calculate the mutual information directly (i.e., without the bottleneck)?",reb_fine,rebuttal_structuring,15.0,15,15
4881,This is an excellent question.,reb_fine,rebuttal_answer,1.0,1,1
4882,"In fact, we believe that trying to construct noise-free deep models with a specific mutual information of data and parameters for the purpose of generalization would be an interesting research direction.",reb_fine,rebuttal_answer,1.0,1,1
4883,"Due to nonlinearities in typical deep models, it is at least not obvious how to calculate the mutual information between data and parameters.",reb_fine,rebuttal_answer,1.0,1,1
4884,The main challenge here would certainly be to come up with an effective estimator.,reb_fine,rebuttal_answer,1.0,1,1
4885,"Relatedly, one would have to design priors and architecture to achieve a specific mutual information.",reb_fine,rebuttal_answer,1.0,1,1
4886,"> The connection between mutual information and generalization has been studied in several contexts [see, e.g., the references in this paper [...]] and further exploration is desirable.",reb_fine,rebuttal_structuring,15.0,15,15
4887,This paper is giving an information-theoretic perspective on existing variational inference methods.,reb_fine,rebuttal_structuring,15.0,15,15
4888,"Such a perspective is interesting, but needs to be further developed and explained.",reb_fine,rebuttal_structuring,15.0,15,15
4889,"Specifically, how can mutual information in this context be formally linked to generalization/overfitting?",reb_fine,rebuttal_structuring,15.0,15,15
4890,We updated section 2.2 to relate to the references you mentioned.,reb_fine,rebuttal_done,5.0,5,5
4891,They explore the link of limiting mutual information and generalization error mostly in theory (and in particular for adaptive analysis).,reb_fine,rebuttal_answer,1.0,1,1
4892,"In contrast, we deploy this principle in a practical model structure that is easily applicable to many existing deep and variational learning approaches and provide empirical evidence of the validity of our framework.",reb_fine,rebuttal_answer,1.0,1,1
4893,>,reb_fine,rebuttal_structuring,15.0,15,15
4894,"Also, the definition of mutual information used in this paper uses the inferred distribution q (e.g., in eq. 2), which is somewhat unusual.",reb_fine,rebuttal_structuring,15.0,15,15
4895,"As a result, constraining the model will alter the mutual information and I think the effect of this should be remarked on.",reb_fine,rebuttal_structuring,15.0,15,15
4896,We want to emphasize that we do use the standard definition of mutual information.,reb_fine,rebuttal_reject-criticism,12.0,1,12
4897,"Therefore, the bottleneck implied by Eq. 5 is purely a property of the generative model and not influenced by the approximate inference distribution q.",reb_fine,rebuttal_reject-criticism,12.0,1,12
4898,Eq. 2 is only introduced to provide additional motivation for our approach as it allows to characterize overfitting in variational inference.,reb_fine,rebuttal_reject-criticism,12.0,1,12
4899,The guarantee derived in section 2.2 ties this quantity back to the mutual information from Eq. 5.,reb_fine,rebuttal_reject-criticism,12.0,1,12
4900,Thank you to Reviewer 1 for noting the clarity of our presentation and reproducibility.,reb_fine,rebuttal_social,14.0,14,14
4901,We also appreciate the constructive criticism and thought that went into your review.,reb_fine,rebuttal_social,14.0,14,14
4902,We spent a considerable amount of time trying to fulfill the reviewer’s request to match state of the art (SOTA) on PTB.,reb_fine,rebuttal_answer,1.0,1,1
4903,"To get SOTA on PTB, we need massive architectures, which considerable computing power and experimentation at the extreme limit of what is achievable for our team.",reb_fine,rebuttal_reject-request,13.0,1,13
4904,"Still, we pursued two directions.",reb_fine,rebuttal_answer,1.0,1,1
4905,"First, we tried to reimplement an architecture similar to  Melis et al. 2017.",reb_fine,rebuttal_answer,1.0,1,1
4906,"However, they did not publish their code, hyperparameters, or weights, requiring re-implementing and re-training from scratch.",reb_fine,rebuttal_answer,1.0,1,1
4907,"We tried this path, but soon realized we would not be done in time (especially with a hyperparameter search).",reb_fine,rebuttal_answer,1.0,1,1
4908,"We then tried to weave neuromodulation and differentiable plasticity into the architecture and code base of Merity et al., ICLR 2018 (also tied for SOTA).",reb_fine,rebuttal_answer,1.0,1,1
4909,"However, while they could simply leverage existing PyTorch implementations of LSTMs (written in extremely fast C++), we had to re-implement LSTMs “by hand” (i.e. as a series of connected layers) in PyTorch to introduce plasticity and neuromodulation.",reb_fine,rebuttal_answer,1.0,1,1
4910,"As a result, our networks thus ran considerably slower, by more than 10x (not because our method is intrinsically slower, but just for lack of engineering optimizations on our bespoke Python implementations; we confirmed this by observing that a similar “hand-built” reimplementation of simple, non-plastic LSTMs ran similarly slower, while producing results identical to Merity et al.).",reb_fine,rebuttal_answer,1.0,1,1
4911,These experiments are thus unfortunately still running.,reb_fine,rebuttal_answer,1.0,1,1
4912,"For these reasons (and more provided below), we thus think it more fair (and necessary) to make such experiments the subject of a future paper.",reb_fine,rebuttal_future,7.0,7,7
4913,"That said, we still believe the results in the current paper demonstrate the benefits of our techniques on a sizable model, and thus it would benefit the community to allow people to know about, and build upon, these new methods and results.",reb_fine,rebuttal_reject-criticism,12.0,12,12
4914,"The purpose of the present paper is to introduce a novel technique and show that it can produce an advantage in realistic settings, which we believe our PTB task confirms.",reb_fine,rebuttal_reject-criticism,12.0,1,12
4915,"Our claim is that, all other things being equal (especially the number of parameters), a neuromodulated plastic LSTM outperformed a standard LSTM on this particular benchmark task.",reb_fine,rebuttal_reject-criticism,12.0,1,12
4916,We do **not** want to claim that our results are anywhere near SOTA.,reb_fine,rebuttal_reject-criticism,12.0,1,12
4917,We have modified our text to avoid possible misunderstandings (see end of next-to-last paragraph in Section 4).,reb_fine,rebuttal_done,5.0,5,5
4918,"Additionally, philosophically, If SOTA results are the bar for all papers to be accepted into conferences like ICLR, then those venues will be the exclusive domain of those with either the computation or time (i.e. large-scale resources) to dedicate to such results.",reb_fine,rebuttal_reject-criticism,12.0,1,12
4919,"In that case, many cutting edge ideas will by necessity be excluded from the discussion, as will many research groups.",reb_fine,rebuttal_reject-criticism,12.0,1,12
4920,"Moreover, insisting on papers to be SOTA to be accepted also likely encourages p-hacking and shoddy science to game the results (even if unintentionally), reducing the quality of science our community tries to build on.",reb_fine,rebuttal_reject-criticism,12.0,1,12
4921,"Re: ""Parameters of the model"": All trainable parameters of the Hebbian synapses (alpha and w in Equation 1, plus the neuromodulation parameters) are included in this parameter count.",reb_fine,rebuttal_answer,1.0,1,1
4922,"To equalize the number of parameters across architectures, we reduce the number of hidden units in the plastic models in comparison to the non-plastic baseline.",reb_fine,rebuttal_answer,1.0,1,1
4923,We have clarified this in the text.,reb_fine,rebuttal_done,5.0,5,5
4924,"Re: ""Attention"": Non-trainable, homogenous plasticity can indeed be compared to a form of attention, i.e. “attending to the recent past” in the words of Ba et al. 2016.",reb_fine,rebuttal_answer,1.0,1,1
4925,"However, differentiable plasticity allows for the plasticity of each connection to be trained; as a result, different connections play different roles and it is not at all clear that the analogy with attention remains relevant (see e.g. the clever mechanisms automatically implemented by the trained plasticity connections in the image completion experiment of the Differentiable Plasticity paper, Miconi et al. 2018, sections 4.3 and S.3, which can hardly be described as simply “attention”)",reb_fine,rebuttal_reject-request,13.0,15,13
