,sentence,task,label,encoded,output,target
4053,"3. The paper has some grammatical errors. I obviously missed many, but here are the one I found:",pol,none,0.0,0,0
4054,"- Section 3.3: “Different from pruning, which the search space is usually quite limited”. “which” should be “whose”?",pol,pol_negative,1.0,2,1
4055,- Section 4.4.1: “DSO-NAS can also search architecture [...]”  -> “DSO-NAS can also search for architectures [...]”,pol,pol_negative,1.0,2,1
4056,References.,pol,none,0.0,0,0
4057,[1] SGDR: Stochastic Gradient Descent with Warm Restarts. https://arxiv.org/pdf/1608.03983.pdf,pol,none,0.0,0,0
4058,[2] MnasNet: Platform-Aware Neural Architecture Search for Mobile. https://arxiv.org/pdf/1807.11626.pdf,pol,none,0.0,0,0
4059,The paper proposes pre-training strategies (PT) for graph neural networks (GNN) from both node and graph levels.,pol,none,0.0,0,0
4060,Two new large-scale pre-training datasets are created and extensive experiments are conducted to demonstrate the benefits of PT upon different GNN architectures.,pol,none,0.0,0,0
4061,I am relative positive for this work.,pol,none,0.0,0,0
4062,Detail review of different aspects and questions are as follows.,pol,none,0.0,0,0
4063,"Novelty: As far as I know, this work is among the earliest works to think about GNN pre-training.",pol,pol_positive,3.0,3,3
4064,"The most similar paper at the same period is [Z Hu, arXiv:1905.13728]",pol,none,0.0,0,0
4065,.,pol,none,0.0,0,0
4066,I read both papers and found they have similar idea about PT although they have different designs.,pol,none,0.0,0,0
4067,"This paper leverages graph structure (e.g., context neighbors) and supervised labels/attributes (e.g., node attributes, graph labels) for PT.",pol,none,0.0,0,0
4068,These strategies are not surprising for me and the novelty is incremental.,pol,pol_positive,3.0,1,3
4069,Experiment: The experiments are overall good.,pol,pol_positive,3.0,3,3
4070,The authors created two new large scale pre-training graph datasets.,pol,none,0.0,0,0
4071,Experimental results of different GNN architectures w/o different PT for different tasks are provided.,pol,pol_positive,3.0,3,3
4072,"Comparing to non-pretraining GNN, the improvements are significant for most cases.",pol,pol_positive,3.0,3,3
4073,Writing: The writing is good and easy to follow.,pol,pol_positive,3.0,3,3
4074,"Questions: I would like to see more discussion about difference between this work and [Z Hu, arXiv:1905.13728].",pol,pol_negative,1.0,1,1
4075,"Comparing to the other work, what are strengths of this work? In addition, have the authors compared the performances of their work and [Z Hu, arXiv:1905.13728] using the same data?",pol,pol_neutral,2.0,2,2
4076,The paper explores how well different visual reasoning models can learn systematic generalization on a simple binary task.,pol,none,0.0,0,0
4077,"They create a simple synthetic dataset, involving asking if particular types of objects are in a spatial relation to others.",pol,none,0.0,0,0
4078,"To test generalization, they lower the ratio of observed  combinations of objects in the training data.",pol,none,0.0,0,0
4079,"The authors show the result that tree structured neural module networks generalize very well, but other strong visual reasoning approaches do not.",pol,none,0.0,0,0
4080,They also explore whether appropriate structures can be learned.,pol,none,0.0,0,0
4081,"I think this is a very interesting area to explore, and the paper is clearly written and presented.",pol,none,0.0,3,0
4082,"As the authors admit, the main result is not especially surprising.",pol,pol_negative,1.0,1,1
4083,"I think everyone agrees that we can design models that show particular kinds of generalization by carefully building inductive bias into the architecture, and that it's easy to make these work on the right toy data.",pol,none,0.0,0,0
4084,"However, on less restricted data, more general architectures seem to show better generalization (even if it is not systematic).",pol,none,0.0,0,0
4085,What I really want this paper to explore is when and why this happens.,pol,pol_neutral,2.0,2,2
4086,"Even on synthetic data, when do or don't we see generalization (systematic or otherwise) from NMNs/MAC/FiLM?",pol,pol_neutral,2.0,2,2
4087,MAC in particular seems to have an inductive bias that might make some forms of systematic generalization possible.,pol,none,0.0,0,0
4088,"It might be the case that their version of NMN can only really do well on this specific task, which would be less interesting.",pol,none,0.0,1,0
4089,"All the models show very high training accuracy, even if they do not show systematic generalization.",pol,none,0.0,0,0
4090,"That suggests that from the point of view of training, there are many equally good solutions, which suggests a number of interesting questions. If you did large numbers of training runs, would the models occasionally find the right solution? Could you somehow test for if a given trained model will show systematic generalization?",pol,pol_neutral,2.0,2,2
4091,"Is there any way to help the models find the ""right"" (or better) solutions - e.g. adding regularization, or changing the model size?",pol,pol_neutral,2.0,2,2
4092,"Overall, I do think the paper has makes a contribution in experimentally showing a setting where tree-structured NMNs can show better systematic generalization than other visual reasoning approaches.",pol,pol_positive,3.0,3,3
4093,"However, I feel like the main result is a bit too predictable, and for acceptance I'd like to see a much more detailed exploration of the questions around systematic generalization.",pol,pol_negative,1.0,1,1
4094,"The authors consider the setting of a RL agent that exclusively receives intrinsic reward during training that is intended to model curiosity; technically, ‘curiosity’ is quantified by the ability of the agent to predict its own forward dynamics [Pathak, et al., ICML17].",pol,none,0.0,0,0
4095,"This study primarily centers around an initially somewhat surprising result that non-trivial policies can be learned for many ’simpler’ video games (e.g., Atari, Super Mario, Pong) using just curiosity as reward.",pol,none,0.0,0,0
4096,"While this is primarily an empirical study, one aspect considered was the observation representation (raw pixels, random features, VAE, and inverse dynamics features [Pathak, et al., ICML17]).",pol,none,0.0,0,0
4097,"In examining reward curves (generally extrinsic during testing), ‘curiosity-based’ reward generally works with the representation effectiveness varying across different testbeds.",pol,none,0.0,0,0
4098,"They also conduct more in-depth experiments on specific testbeds to study the dynamics (e.g., Super Mario, Juggling, Ant Robot, Multi-agent Pong) — perhaps most interestingly showing representation-based transfer of different embeddings across levels in Super Mario.",pol,none,0.0,0,0
4099,"Finally, they consider the Unity maze testbed, combining intrinsic rewards with the end-state goal reward to generate a more dense reward space.",pol,none,0.0,0,0
4100,"From a high level perspective, this is an interesting result that ostensibly will lead to a fair amount of discussion within the RL community (and already has based on earlier versions of this work).",pol,pol_positive,3.0,3,3
4101,"However, it isn’t entirely clear if the primary contribution is showing that ‘curiosity reward’ is a potentially promising approach or if game environments aren’t particularly good testbeds for practical RL algorithms — given the lack of significant results on more realistic domains, my intuition leans toward the later (the ant robot is interesting, but one can come up with ‘simulator artifact’ based explanations).",pol,pol_negative,1.0,1,1
4102,"And honestly, I think the paper reads as if leaning toward the same conclusion.",pol,none,0.0,0,0
4103,"Regardless, given the prevalence of these types of testbed environments, either is a useful discussion to have. Maybe the end result could minimally be a new baseline that can help quantify the ‘difficulty’ of a particular environment.",pol,pol_neutral,2.0,1,2
4104,"From the perspective of a purely technical contribution, there are fewer exciting results.",pol,pol_negative,1.0,1,1
4105,"The basic method is taken from [Parthak, et al., ICML17] (modulo some empirical choices such as using PPO).",pol,none,0.0,0,0
4106,"The comparison of different observation representations doesn’t include any analytical component, the empirical component is primarily inconclusive, and the position statements are fairly non-controversial (and not really conclusively supported).",pol,pol_negative,1.0,1,1
4107,The testbeds all existed previously and this is mostly the effort of pulling then together.,pol,pol_negative,1.0,1,1
4108,"Even the ‘focused experiments’ can be explained with the intuitive narrative that in the state/action space, there is always more uncertainty the farther one goes from the starting point and this is more of a result of massive computation being applied primarily to problems that are designed to provide some level of novelly (the Roboschool examples are a bit more interesting, but also less conclusive).",pol,pol_neutral,2.0,1,2
4109,"Finally, Figure 5 is interesting in showing that ‘curiosity + extrinsic’ improves over extrinsic rewards — although this isn’t particularly surprising for maze navigation that has such sparse rewards and can be viewed as something like ‘active exploration’.",pol,pol_positive,3.0,3,3
